player_id,player_name,age,nationality,club,position,overall_rating,potential_rating,matches_played,goals,assists,minutes_played,market_value_million_eur,contract_years_left,injury_prone,transfer_risk_level,position_group,goal_contribution,performance_score,age_group,experienced
1739,Player_1739,24,Spain,Bayern Munich,GK,67,81,7,34,2,4030,96.06,0,No,Low,goalkeeper,36,0.03990074441687345,prime,False
1740,Player_1740,31,Spain,Real Madrid,RW,80,74,53,34,22,3327,178.44,3,No,Low,winger,56,0.07093477607454163,veteran,False
1741,Player_1741,30,Argentina,Bayern Munich,CM,81,91,8,36,8,3322,95.97,4,No,Medium,midfielder,44,0.04349789283564118,veteran,False
1742,Player_1742,34,England,Manchester City,CM,77,79,2,19,17,2694,103.46,4,Yes,Medium,midfielder,36,0.053637713437268,veteran,False
1743,Player_1743,36,Brazil,Real Madrid,GK,61,95,53,12,3,3518,179.27,2,No,Medium,goalkeeper,15,0.041614553723706656,veteran,False
1744,Player_1744,23,Germany,Manchester City,LB,68,85,20,10,18,484,178.95,5,No,Low,defender,28,0.30578512396694213,prime,False
1745,Player_1745,19,Netherlands,Juventus,RW,62,90,30,18,23,4187,76.61,5,No,Medium,winger,41,0.04167661810365417,young,False
1746,Player_1746,28,Portugal,Real Madrid,CDM,85,81,47,27,3,1187,114.47,0,No,Low,midfielder,30,0.09140690817186184,prime,False
1747,Player_1747,37,France,Juventus,LB,80,67,46,37,8,3727,86.8,3,No,High,defender,45,0.04641803058760397,veteran,False
1748,Player_1748,19,Argentina,Juventus,RB,89,78,23,3,0,3996,129.87,4,No,Low,defender,3,0.03415915915915916,young,False
1749,Player_1749,36,France,Bayern Munich,ST,87,77,3,36,0,2992,168.94,4,No,Low,attacker,36,0.06266711229946524,veteran,False
1750,Player_1750,30,Brazil,Manchester City,LW,85,91,19,18,19,1709,56.08,4,Yes,Medium,winger,37,0.10064365125804564,veteran,False
1751,Player_1751,31,Netherlands,Juventus,LB,93,65,15,36,18,1989,147.49,2,No,Low,defender,54,0.10633484162895927,veteran,False
1752,Player_1752,30,Brazil,Manchester City,LW,67,81,9,13,2,4273,118.05,4,No,Medium,winger,15,0.020126374912239644,veteran,False
1753,Player_1753,23,Spain,Manchester City,LB,69,98,42,30,9,4345,50.79,5,Yes,Low,defender,39,0.03486766398158803,prime,False
1754,Player_1754,33,Portugal,Real Madrid,GK,73,78,25,27,11,3638,143.62,1,No,Low,goalkeeper,38,0.048158328752061566,veteran,False
1755,Player_1755,28,Brazil,PSG,LW,74,81,28,35,17,2714,77.17,2,No,High,winger,52,0.08069270449521002,prime,False
1756,Player_1756,36,France,Bayern Munich,LB,76,67,4,37,13,4186,22.11,0,No,Low,defender,50,0.04228380315336837,veteran,False
1757,Player_1757,20,England,Juventus,CM,77,98,10,18,9,338,178.82,1,No,Low,midfielder,27,0.3269230769230769,young,False
1758,Player_1758,25,England,Manchester City,LW,91,89,28,0,9,1661,76.9,2,Yes,Low,winger,9,0.046357615894039736,prime,False
1759,Player_1759,22,Spain,Liverpool,LB,82,66,44,22,17,4264,97.71,2,No,High,defender,39,0.04197936210131332,young,False
1760,Player_1760,32,Germany,PSG,CDM,82,98,14,27,23,3694,145.53,3,No,Medium,midfielder,50,0.05062263129399026,veteran,False
1761,Player_1761,38,France,Juventus,ST,94,90,5,3,0,169,172.98,1,No,High,attacker,3,0.34911242603550297,veteran,False
1762,Player_1762,38,France,Liverpool,CDM,74,95,47,17,14,4233,157.18,1,No,High,midfielder,31,0.030002362390739428,veteran,False
1763,Player_1763,37,Brazil,Bayern Munich,RW,83,73,14,38,7,3099,94.75,5,Yes,Medium,winger,45,0.06421426266537593,veteran,False
1764,Player_1764,37,Portugal,Bayern Munich,LB,87,94,42,24,2,3012,98.45,1,No,Medium,defender,26,0.05262284196547145,veteran,False
1765,Player_1765,18,France,Manchester City,CB,75,84,19,17,17,2610,50.92,4,No,High,defender,34,0.06264367816091954,young,False
1766,Player_1766,24,Argentina,Manchester City,RB,75,85,33,5,8,2473,83.57,5,No,Low,defender,13,0.05398301657905378,prime,False
1767,Player_1767,27,Germany,Juventus,CDM,65,93,1,18,15,3761,170.46,4,No,High,midfielder,33,0.03416644509438979,prime,False
1768,Player_1768,29,Brazil,Real Madrid,LW,61,89,43,11,20,2688,130.99,5,No,Medium,winger,31,0.05171130952380952,prime,False
1769,Player_1769,33,Argentina,PSG,GK,72,89,15,24,14,1290,2.63,0,No,Medium,goalkeeper,38,0.133953488372093,veteran,False
1770,Player_1770,24,Spain,Juventus,RB,68,73,18,34,4,2035,21.41,5,No,Low,defender,38,0.07076167076167077,prime,False
1771,Player_1771,37,England,PSG,CB,93,90,33,0,12,106,166.32,0,No,Medium,defender,12,1.5424528301886793,veteran,False
1772,Player_1772,34,Spain,Manchester City,LB,76,80,48,4,21,2607,152.85,5,No,Medium,defender,25,0.06137322593018796,veteran,False
1773,Player_1773,34,England,Bayern Munich,GK,86,76,13,0,19,2185,87.77,0,No,Medium,goalkeeper,19,0.09446224256292907,veteran,False
1774,Player_1774,30,Spain,Manchester City,LB,88,88,23,7,6,1688,111.25,4,Yes,High,defender,13,0.08945497630331753,veteran,False
1775,Player_1775,31,France,Bayern Munich,RW,81,90,27,38,15,5,52.49,5,No,Medium,winger,53,45.2,veteran,False
1776,Player_1776,22,Argentina,Juventus,CB,83,84,47,17,6,522,142.81,3,No,Low,defender,23,0.2940613026819923,young,False
1777,Player_1777,27,England,Bayern Munich,LB,66,73,31,8,24,3343,108.8,5,No,Medium,defender,32,0.04636553993419085,prime,False
1778,Player_1778,29,Brazil,Manchester City,LW,93,87,36,4,21,3895,125.22,0,No,Medium,winger,25,0.034403080872913994,prime,False
1779,Player_1779,17,Argentina,FC Barcelona,RW,71,93,9,3,15,65,67.8,2,No,High,winger,18,1.5153846153846153,young,False
1780,Player_1780,22,Brazil,PSG,CM,82,95,48,28,12,3410,77.76,4,No,Medium,midfielder,40,0.04252199413489736,young,False
1781,Player_1781,25,Argentina,Liverpool,CB,74,83,44,0,16,2981,37.78,3,Yes,Low,defender,16,0.04797047970479705,prime,False
1782,Player_1782,24,Argentina,Bayern Munich,ST,92,84,47,29,8,2815,170.68,2,Yes,Low,attacker,37,0.0660746003552398,prime,False
1783,Player_1783,27,Spain,Bayern Munich,GK,72,87,8,0,11,2017,170.41,2,No,Low,goalkeeper,11,0.08567178978681209,prime,False
1784,Player_1784,38,England,FC Barcelona,CDM,82,91,23,2,12,1742,147.29,4,Yes,Low,midfielder,14,0.053386911595866816,veteran,False
1785,Player_1785,35,England,Juventus,LB,91,94,35,21,8,3509,168.43,5,Yes,Medium,defender,29,0.04944428612140211,veteran,False
1786,Player_1786,25,Portugal,Juventus,GK,94,85,28,7,4,4081,119.93,1,Yes,Low,goalkeeper,11,0.055280568488115654,prime,False
1787,Player_1787,33,Argentina,Juventus,GK,60,71,28,17,6,3534,42.62,3,Yes,Low,goalkeeper,23,0.04074702886247878,veteran,False
1788,Player_1788,28,France,Liverpool,ST,64,86,47,24,0,2782,136.96,5,No,Medium,attacker,24,0.04601006470165349,prime,False
1789,Player_1789,30,France,Real Madrid,ST,72,74,22,19,3,362,58.89,4,No,Low,attacker,22,0.3342541436464088,veteran,False
1790,Player_1790,31,Brazil,FC Barcelona,RW,64,87,26,30,3,3281,79.57,1,No,Low,winger,33,0.044955806156659554,veteran,False
1791,Player_1791,32,Brazil,Liverpool,CB,91,79,30,29,15,1634,49.75,4,No,Medium,defender,44,0.11964504283965728,veteran,False
1792,Player_1792,38,Spain,FC Barcelona,LW,80,94,42,15,4,524,76.54,4,No,Low,winger,19,0.2032442748091603,veteran,False
1793,Player_1793,38,Argentina,Bayern Munich,ST,83,98,6,1,21,1722,122.44,2,No,Medium,attacker,22,0.06300813008130081,veteran,False
1794,Player_1794,36,Brazil,PSG,ST,77,77,48,16,3,419,20.35,5,No,Medium,attacker,19,0.26610978520286394,veteran,False
1795,Player_1795,17,Brazil,FC Barcelona,CDM,80,68,53,9,5,4228,19.38,4,No,High,midfielder,14,0.018448438978240302,young,False
1796,Player_1796,26,Germany,Real Madrid,CM,69,82,44,6,22,3864,123.24,5,No,Low,midfielder,28,0.03480848861283644,prime,False
1797,Player_1797,24,Argentina,Manchester City,ST,83,87,3,8,2,1067,140.43,1,No,Low,attacker,10,0.07450796626054358,prime,False
1798,Player_1798,34,Netherlands,Liverpool,CM,80,97,13,16,24,1400,99.49,2,No,Medium,midfielder,40,0.12,veteran,False
1799,Player_1799,17,Spain,FC Barcelona,RW,84,98,41,8,7,1419,33.1,1,No,Low,winger,15,0.06659619450317125,young,False
1800,Player_1800,18,Brazil,FC Barcelona,LW,82,98,41,8,16,3133,77.82,1,No,Medium,winger,24,0.03989786147462496,young,False
1801,Player_1801,17,Spain,Real Madrid,GK,81,81,9,36,17,3636,136.59,2,No,Low,goalkeeper,53,0.053465346534653464,young,False
1802,Player_1802,17,England,PSG,ST,63,92,43,23,17,4002,123.59,5,No,Medium,attacker,40,0.0436031984007996,young,False
1803,Player_1803,25,Spain,FC Barcelona,LB,93,78,33,38,24,629,20.22,1,No,High,defender,62,0.3585055643879173,prime,False
1804,Player_1804,29,Netherlands,FC Barcelona,CM,65,98,25,10,11,4416,174.46,0,No,High,midfielder,21,0.021852355072463768,prime,False
1805,Player_1805,17,France,PSG,CDM,87,75,22,7,24,1834,40.59,5,Yes,High,midfielder,31,0.08369683751363141,young,False
1806,Player_1806,29,Netherlands,Real Madrid,CDM,90,77,8,24,24,4131,40.06,4,Yes,Low,midfielder,48,0.0457516339869281,prime,False
1807,Player_1807,36,France,Liverpool,ST,94,97,36,1,0,2353,83.04,2,Yes,Medium,attacker,1,0.021674458138546536,veteran,False
1808,Player_1808,38,Spain,Liverpool,CB,82,66,7,9,22,3055,59.24,2,No,Medium,defender,31,0.05761047463175123,veteran,False
1809,Player_1809,23,France,FC Barcelona,GK,65,98,52,23,11,2940,177.13,5,Yes,High,goalkeeper,34,0.053061224489795916,prime,False
1810,Player_1810,18,England,PSG,LW,75,93,13,15,10,11,14.23,0,Yes,High,winger,25,11.363636363636363,young,False
1811,Player_1811,22,Argentina,FC Barcelona,LB,61,68,6,18,12,2130,55.51,0,Yes,High,defender,30,0.06267605633802817,young,False
1812,Player_1812,23,France,Juventus,CB,83,76,6,30,2,3103,69.2,0,No,High,defender,32,0.051079600386722525,prime,False
1813,Player_1813,30,France,Manchester City,CDM,76,90,8,10,24,1431,89.08,0,No,Medium,midfielder,34,0.10761705101327743,veteran,False
1814,Player_1814,34,Spain,Liverpool,CM,60,92,2,5,7,3157,3.44,3,Yes,Medium,midfielder,12,0.021539436173582515,veteran,False
1815,Player_1815,31,England,Juventus,CM,65,67,13,5,2,1434,15.28,2,No,High,midfielder,7,0.035216178521617854,veteran,False
1816,Player_1816,18,Portugal,Bayern Munich,CB,64,84,16,31,16,956,46.78,1,Yes,Medium,defender,47,0.16631799163179917,young,False
1817,Player_1817,26,Portugal,Manchester City,CM,88,74,49,38,24,3858,99.94,2,No,High,midfielder,62,0.05598755832037325,prime,False
1818,Player_1818,39,Portugal,FC Barcelona,CDM,71,82,43,12,12,3634,138.31,2,No,High,midfielder,24,0.02958172812328013,veteran,False
1819,Player_1819,28,Portugal,Real Madrid,CB,62,91,21,2,9,3903,123.73,2,No,Medium,defender,11,0.02895208813733026,prime,False
1820,Player_1820,33,Argentina,Liverpool,CDM,60,95,45,34,16,240,102.28,0,No,Low,midfielder,50,0.675,veteran,False
1821,Player_1821,24,Netherlands,Bayern Munich,LB,86,91,25,37,2,1955,71.8,0,No,Low,defender,39,0.08695652173913043,prime,False
1822,Player_1822,27,Spain,Manchester City,GK,83,65,27,16,12,2012,156.79,3,No,Low,goalkeeper,28,0.09900596421471172,prime,False
1823,Player_1823,19,Spain,Liverpool,LB,78,70,44,2,21,4065,83.03,5,No,Medium,defender,23,0.03960639606396064,young,False
1824,Player_1824,22,Germany,PSG,LB,67,75,13,33,5,2803,54.22,2,No,Medium,defender,38,0.05119514805565466,young,False
1825,Player_1825,25,England,Real Madrid,CM,61,98,8,11,13,3903,113.47,4,No,Medium,midfielder,24,0.026774276197796567,prime,False
1826,Player_1826,22,Portugal,Manchester City,ST,89,84,50,23,9,1024,124.73,5,Yes,Medium,attacker,32,0.15966796875,young,False
1827,Player_1827,25,Argentina,PSG,RB,89,85,25,5,19,600,72.03,3,No,High,defender,24,0.2941666666666667,prime,False
1828,Player_1828,23,England,Juventus,CM,91,85,1,10,15,2329,5.55,0,No,Low,midfielder,25,0.053885787891799056,prime,False
1829,Player_1829,25,Portugal,FC Barcelona,ST,60,82,10,26,17,2698,17.4,2,No,High,attacker,43,0.06856931060044477,prime,False
1830,Player_1830,34,Argentina,PSG,CDM,72,85,16,23,12,3026,152.29,0,No,Low,midfielder,35,0.04296100462656973,veteran,False
1831,Player_1831,28,England,Manchester City,RB,70,83,33,17,9,1142,10.65,5,No,Medium,defender,26,0.12259194395796848,prime,False
1832,Player_1832,24,Spain,Manchester City,CM,69,68,18,26,5,1011,106.77,1,No,Medium,midfielder,31,0.10534124629080119,prime,False
1833,Player_1833,24,Spain,Juventus,RB,85,77,38,20,9,1103,33.48,0,No,Medium,defender,29,0.1500453309156845,prime,False
1834,Player_1834,34,Netherlands,FC Barcelona,RB,79,82,17,33,4,1646,41.59,0,No,Medium,defender,37,0.09690157958687728,veteran,False
1835,Player_1835,36,Brazil,PSG,RW,76,93,12,32,5,1700,49.56,3,No,Low,winger,37,0.09852941176470588,veteran,False
1836,Player_1836,31,Netherlands,PSG,GK,76,89,4,17,6,218,7.37,1,Yes,Low,goalkeeper,23,0.8366972477064221,veteran,False
1837,Player_1837,23,France,FC Barcelona,RW,63,77,49,2,10,3588,32.31,5,No,Low,winger,12,0.02048494983277592,prime,False
1838,Player_1838,27,Netherlands,PSG,ST,64,91,22,23,15,726,117.26,4,Yes,Low,attacker,38,0.2327823691460055,prime,False
1839,Player_1839,36,Portugal,Liverpool,LW,82,83,23,0,24,811,90.02,4,No,Medium,winger,24,0.15413070283600494,veteran,False
1840,Player_1840,32,Germany,FC Barcelona,CB,69,65,28,5,11,1583,143.62,4,No,Medium,defender,16,0.08243840808591282,veteran,False
1841,Player_1841,20,England,Real Madrid,LW,87,83,47,18,11,4037,11.49,2,No,High,winger,29,0.03591776071340104,young,False
1842,Player_1842,22,Germany,Manchester City,CB,92,65,46,21,22,882,160.06,4,No,High,defender,43,0.23015873015873015,young,False
1843,Player_1843,38,Brazil,Real Madrid,ST,85,81,7,7,19,431,179.35,2,No,Medium,attacker,26,0.29582366589327147,veteran,False
1844,Player_1844,19,France,Liverpool,ST,88,85,25,4,4,4034,3.33,5,No,Low,attacker,8,0.017848289538919187,young,False
1845,Player_1845,25,England,Juventus,CDM,86,86,14,8,15,947,174.19,5,Yes,Medium,midfielder,23,0.12565997888067582,prime,False
1847,Player_1847,30,Portugal,Bayern Munich,RB,69,96,27,27,8,1667,124.81,4,Yes,Medium,defender,35,0.08788242351529695,veteran,False
1848,Player_1848,27,France,Bayern Munich,RW,64,68,48,3,4,2982,53.0,3,No,Medium,winger,7,0.018947015425888666,prime,False
1849,Player_1849,34,Spain,Bayern Munich,RW,69,96,46,23,20,2539,94.17,5,Yes,Medium,winger,43,0.07286333202048051,veteran,False
1850,Player_1850,38,Brazil,FC Barcelona,ST,80,68,45,7,22,2113,92.12,1,No,High,attacker,29,0.06341694273544723,veteran,False
1851,Player_1851,28,France,PSG,RW,83,65,13,16,15,390,65.32,1,No,High,winger,31,0.38461538461538464,prime,False
1852,Player_1852,39,Portugal,Liverpool,ST,62,97,41,33,17,82,129.3,5,No,High,attacker,50,2.6097560975609757,veteran,False
1853,Player_1853,28,Netherlands,Real Madrid,RB,90,71,33,19,18,1002,108.13,0,No,High,defender,37,0.18962075848303392,prime,False
1854,Player_1854,29,France,Juventus,ST,61,73,30,15,11,480,91.74,1,No,High,attacker,26,0.25729166666666664,prime,False
1855,Player_1855,29,Netherlands,Real Madrid,CDM,61,65,5,9,1,776,176.92,1,No,Low,midfielder,10,0.06765463917525773,prime,False
1856,Player_1856,35,Portugal,Real Madrid,GK,93,80,48,33,9,4089,169.23,0,Yes,High,goalkeeper,42,0.054585473220836386,veteran,False
1857,Player_1857,35,Spain,Real Madrid,LB,79,82,4,9,11,1754,172.0,0,No,Low,defender,20,0.08523375142531357,veteran,False
1858,Player_1858,39,England,Juventus,CM,92,70,30,29,13,1248,158.7,0,No,Medium,midfielder,42,0.125,veteran,False
1859,Player_1859,30,Argentina,Bayern Munich,GK,63,66,36,29,17,1136,46.3,3,No,Low,goalkeeper,46,0.13309859154929576,veteran,False
1860,Player_1860,20,Spain,Real Madrid,GK,70,73,14,24,18,2699,63.32,0,Yes,Low,goalkeeper,42,0.062245276028158575,young,False
1861,Player_1861,29,Netherlands,Juventus,LW,64,68,14,6,5,3256,41.97,0,Yes,Low,winger,11,0.02165233415233415,prime,False
1862,Player_1862,24,Netherlands,Juventus,CB,84,87,51,19,4,1535,177.52,0,No,Low,defender,23,0.0996742671009772,prime,False
1863,Player_1863,39,Argentina,PSG,CM,93,72,42,16,15,3244,27.9,5,No,Low,midfielder,31,0.04269420468557337,veteran,False
1864,Player_1864,37,England,Juventus,RB,68,89,4,2,13,522,66.29,4,No,Low,defender,15,0.24904214559386972,veteran,False
1865,Player_1865,39,France,Bayern Munich,LB,65,80,27,39,12,1694,36.23,5,No,High,defender,51,0.0947461629279811,veteran,False
1866,Player_1866,35,Argentina,Real Madrid,LB,77,81,32,35,20,2252,40.61,4,No,High,defender,55,0.08459147424511546,veteran,False
1867,Player_1867,28,Brazil,Juventus,GK,73,82,10,25,1,3609,44.85,3,No,Medium,goalkeeper,26,0.0485453034081463,prime,False
1868,Player_1868,34,Brazil,FC Barcelona,CDM,78,91,42,9,1,277,115.32,3,Yes,High,midfielder,10,0.22021660649819494,veteran,False
1869,Player_1869,22,Portugal,Juventus,CB,73,79,5,33,11,147,14.15,1,No,Medium,defender,44,1.119047619047619,young,False
1870,Player_1870,34,Spain,Manchester City,ST,76,81,22,13,0,2585,103.27,5,No,High,attacker,13,0.03481624758220503,veteran,False
1871,Player_1871,35,Netherlands,Manchester City,CB,94,69,39,7,18,3654,147.56,4,No,Medium,defender,25,0.05035577449370553,veteran,False
1872,Player_1872,38,England,Manchester City,LW,88,80,1,26,15,3620,138.09,3,No,Medium,winger,41,0.05179558011049724,veteran,False
1873,Player_1873,21,Portugal,Juventus,CB,76,79,14,9,6,2439,27.64,3,No,High,defender,15,0.055350553505535055,young,False
1874,Player_1874,25,Spain,Bayern Munich,GK,67,98,22,14,20,939,164.69,5,No,Low,goalkeeper,34,0.17124600638977633,prime,False
1875,Player_1875,19,Spain,Real Madrid,RB,60,83,21,36,6,3709,138.73,1,No,Low,defender,42,0.03720679428417363,young,False
1876,Player_1876,26,Portugal,Liverpool,GK,66,72,8,21,15,4337,1.45,0,No,Medium,goalkeeper,36,0.03652294212589348,prime,False
1877,Player_1877,35,Germany,Liverpool,RB,64,74,46,30,24,1223,132.86,2,No,Low,defender,54,0.14227309893704007,veteran,False
1878,Player_1878,19,Spain,Liverpool,RW,83,69,39,1,5,3363,132.87,1,No,Medium,winger,6,0.018584597085935177,young,False
1879,Player_1879,38,Germany,Bayern Munich,RB,87,90,29,30,17,3023,89.68,2,No,Low,defender,47,0.06434005954349983,veteran,False
1880,Player_1880,31,Brazil,PSG,CB,76,86,15,13,0,1817,8.75,1,No,High,defender,13,0.06989543203082003,veteran,False
1881,Player_1881,17,Brazil,FC Barcelona,CB,79,87,45,9,0,3372,104.59,1,No,High,defender,9,0.037811387900355875,young,False
1882,Player_1882,23,Spain,FC Barcelona,CB,62,77,46,29,24,683,137.95,0,No,Low,defender,53,0.24890190336749635,prime,False
1883,Player_1883,28,Brazil,Manchester City,RW,85,73,51,35,13,1232,49.12,3,No,Low,winger,48,0.1708603896103896,prime,False
1884,Player_1884,33,England,Manchester City,ST,74,84,29,39,5,3385,120.24,4,Yes,Low,attacker,44,0.06144756277695716,veteran,False
1885,Player_1885,37,Germany,Juventus,CM,67,92,44,14,5,616,64.03,1,No,Medium,midfielder,19,0.13230519480519481,veteran,False
1886,Player_1886,36,Germany,Liverpool,CB,72,88,8,13,3,2073,103.51,0,No,Low,defender,16,0.0612638687891944,veteran,False
1888,Player_1888,20,Brazil,Liverpool,LB,60,84,37,28,17,2017,55.03,5,No,Low,defender,45,0.07535944471988101,young,False
1889,Player_1889,28,Argentina,Manchester City,LB,68,94,7,26,9,4223,154.14,5,No,Low,defender,35,0.034572578735496094,prime,False
1890,Player_1890,36,Netherlands,Real Madrid,CM,90,73,51,20,2,2184,135.81,3,No,Low,midfielder,22,0.042582417582417584,veteran,False
1891,Player_1891,34,Portugal,PSG,CM,85,81,17,8,2,1357,62.51,5,No,Medium,midfielder,10,0.04900515843773029,veteran,False
1892,Player_1892,33,Portugal,Juventus,ST,76,78,26,19,7,3063,78.52,1,No,Low,attacker,26,0.04407443682664055,veteran,False
1893,Player_1893,35,Germany,PSG,LW,93,83,17,34,21,2468,124.66,2,No,Medium,winger,55,0.09683954619124797,veteran,False
1894,Player_1894,25,Spain,PSG,GK,68,71,31,14,22,3920,146.09,1,No,Low,goalkeeper,36,0.04163265306122449,prime,False
1895,Player_1895,20,Spain,PSG,RB,72,67,48,23,24,4236,123.34,5,No,Low,defender,47,0.042256846081208686,young,False
1896,Player_1896,37,England,Manchester City,RB,64,97,31,15,0,1939,97.6,4,No,Low,defender,15,0.05724600309437854,veteran,False
1897,Player_1897,18,France,FC Barcelona,GK,72,96,52,35,17,3856,171.81,5,No,Medium,goalkeeper,52,0.04481327800829875,young,False
1898,Player_1898,20,Netherlands,Manchester City,LB,60,75,47,10,14,50,139.46,4,Yes,Medium,defender,24,2.56,young,False
1899,Player_1899,18,France,PSG,GK,84,66,44,7,24,2976,21.25,5,No,High,goalkeeper,31,0.06774193548387096,young,False
1900,Player_1900,31,Germany,Manchester City,LW,63,90,53,2,20,1360,100.69,3,Yes,Low,winger,22,0.07977941176470588,veteran,False
1901,Player_1901,18,Portugal,PSG,CB,69,68,35,18,19,3736,74.02,2,Yes,Low,defender,37,0.042692719486081374,young,False
1902,Player_1902,20,England,Bayern Munich,RW,87,81,35,2,16,3802,143.19,4,No,Low,winger,18,0.028011572856391373,young,False
1903,Player_1903,22,England,Liverpool,CB,65,81,20,35,24,3802,8.52,0,No,Low,defender,59,0.047475013150973175,young,False
1904,Player_1904,23,England,FC Barcelona,RW,86,92,45,24,10,365,74.22,3,No,Low,winger,34,0.4438356164383562,prime,False
1905,Player_1905,26,Germany,Bayern Munich,RB,71,94,31,35,12,2955,57.63,1,No,Low,defender,47,0.05600676818950931,prime,False
